OrderID,Date,Product,Category,Quantity,Price,City
10935,6/29/2023,Shirt,Fashion,3,9274,Islamabad
10936,10/9/2023,Laptop,Electronics,3,3543,Karachi
10937,11/16/2023,Shoes,Electronics,3,21495,Quetta
10938,8/14/2023,Laptop,Electronics,3,10825,Quetta
10939,11/11/2023,Shoes,Fashion,3,33561,Karachi
10940,12/31/2023,Laptop,Electronics,3,41215,Karachi
10941,8/17/2023,Watch,Electronics,3,44648,Karachi
10942,10/16/2023,Shoes,Fashion,3,31451,Karachi
10943,5/30/2023,Laptop,Electronics,3,18296,Lahore
10944,10/4/2023,Shirt,Fashion,3,46709,Quetta
10945,7/17/2023,Watch,Fashion,3,14354,Lahore
10946,3/11/2023,Watch,Fashion,3,14121,Peshawar
10947,4/22/2023,Shirt,Fashion,3,46236,Peshawar
10948,1/4/2023,Laptop,Fashion,3,5824,Quetta
10949,12/16/2023,Bag,Electronics,3,28790,Peshawar
10950,11/27/2023,Shirt,Fashion,3,1507,Karachi
10951,11/14/2023,Laptop,Fashion,3,8132,Lahore
10952,12/16/2023,Shirt,Fashion,3,47440,Karachi
10953,4/5/2023,Shirt,Fashion,3,17894,Peshawar
10954,6/1/2023,Shoes,Electronics,3,19981,Lahore
10955,11/7/2023,Laptop,Fashion,3,20856,Karachi
10956,5/17/2023,Bag,Electronics,3,40262,Quetta
10957,9/4/2023,Shoes,Fashion,3,29516,Karachi
10958,8/31/2023,Shirt,Electronics,3,49803,Peshawar
10959,1/31/2023,Phone,Fashion,3,44454,Lahore
10960,2/9/2023,Shirt,Fashion,3,25852,Quetta
10961,8/17/2023,Shirt,Electronics,3,13026,Lahore
10962,2/5/2023,Laptop,Fashion,3,33865,Quetta
10963,8/11/2023,Laptop,Electronics,3,14490,Lahore
10964,1/6/2023,Shoes,Fashion,3,38967,Peshawar
10965,11/18/2023,Bag,Electronics,3,22039,Quetta
10966,8/8/2023,Shoes,Fashion,3,27407,Islamabad
10967,3/16/2023,Watch,Fashion,3,30928,Lahore
10968,1/4/2023,Shirt,Electronics,3,28613,Lahore
10969,12/1/2023,Phone,Fashion,3,24602,Karachi
10970,5/14/2023,Shirt,Fashion,3,30163,Quetta
10971,4/28/2023,Shirt,Fashion,3,22586,Islamabad
10972,4/4/2023,Shoes,Fashion,3,46377,Peshawar
10973,3/3/2023,Phone,Fashion,3,38358,Karachi
10974,7/13/2023,Phone,Fashion,3,31792,Islamabad
10975,12/1/2023,Phone,Electronics,3,38484,Quetta
10976,7/22/2023,Shoes,Electronics,3,16058,Islamabad
10977,1/26/2023,Shirt,Electronics,3,35116,Lahore
10978,6/22/2023,Shoes,Fashion,3,17332,Lahore
10979,10/27/2023,Laptop,Electronics,3,10848,Karachi
10980,5/13/2023,Laptop,Fashion,3,10614,Quetta
10981,11/22/2023,Shoes,Fashion,3,22838,Quetta
10982,4/28/2023,Phone,Fashion,3,8795,Islamabad
10983,11/20/2023,Shirt,Fashion,3,8170,Karachi
10984,10/2/2023,Shoes,Electronics,3,27865,Quetta
10985,7/31/2023,Shoes,Fashion,3,41762,Lahore
10986,8/13/2023,Shoes,Electronics,3,30861,Islamabad
10987,1/20/2023,Watch,Fashion,3,16798,Peshawar
10988,4/23/2023,Laptop,Electronics,3,15223,Lahore
10989,5/20/2023,Phone,Electronics,3,35244,Karachi
10990,2/16/2023,Bag,Electronics,3,25716,Quetta
10991,1/1/2023,Phone,Electronics,3,37246,Lahore
10992,3/31/2023,Bag,Electronics,3,11282,Peshawar
10993,5/22/2023,Watch,Electronics,3,24933,Peshawar
10994,11/16/2023,Shoes,Fashion,3,33442,Karachi
10995,2/7/2023,Watch,Electronics,3,31431,Lahore
10996,10/20/2023,Watch,Fashion,3,46198,Islamabad
10997,5/19/2023,Shirt,Electronics,3,26228,Lahore
10998,12/22/2023,Laptop,Fashion,3,31656,Peshawar
10999,11/29/2023,Bag,Electronics,3,22069,Karachi
11000,9/16/2023,Shoes,Electronics,3,21976,Karachi
11001,6/10/2023,Bag,Fashion,3,9049,Islamabad
11002,6/27/2023,Phone,Electronics,3,24618,Karachi
11003,1/10/2023,Bag,Electronics,3,5770,Karachi
11004,9/18/2023,Phone,Electronics,3,24199,Karachi
11005,5/18/2023,Laptop,Fashion,3,39435,Karachi
11006,6/21/2023,Phone,Electronics,3,12816,Karachi
11007,1/13/2023,Bag,Fashion,3,38985,Peshawar
11008,6/17/2023,Bag,Electronics,3,7937,Lahore
11009,5/10/2023,Phone,Electronics,3,49455,Quetta
11010,3/25/2023,Watch,Fashion,3,47399,Karachi
11011,11/17/2023,Laptop,Electronics,3,19259,Quetta
11012,11/15/2023,Shirt,Electronics,3,41366,Quetta
11013,4/11/2023,Shoes,Fashion,3,36977,Peshawar
11014,11/25/2023,Bag,Electronics,3,21660,Karachi
11015,9/30/2023,Shoes,Fashion,3,17206,Quetta
11016,9/22/2023,Shirt,Fashion,3,46389,Karachi
11017,2/7/2023,Shoes,Fashion,3,8820,Islamabad
11018,4/4/2023,Shirt,Electronics,3,37761,Islamabad
11019,4/5/2023,Phone,Fashion,3,49595,Islamabad
11020,11/1/2023,Watch,Fashion,3,28462,Quetta
11021,3/10/2023,Bag,Electronics,3,28358,Islamabad
11022,11/14/2023,Shirt,Fashion,3,21882,Peshawar
11023,8/24/2023,Shoes,Electronics,3,41268,Peshawar
11024,11/30/2023,Bag,Electronics,3,21220,Quetta
11025,5/17/2023,Watch,Electronics,3,19890,Karachi
11026,3/17/2023,Phone,Electronics,3,28012,Lahore
11027,2/4/2023,Bag,Fashion,3,47474,Karachi
11028,1/1/2023,Shirt,Fashion,3,43007,Karachi
11029,10/23/2023,Watch,Fashion,3,34912,Karachi
11030,11/16/2023,Shoes,Fashion,3,49670,Karachi
11031,3/1/2023,Watch,Fashion,3,36260,Lahore
11032,11/16/2023,Watch,Electronics,3,19256,Islamabad
11033,12/15/2023,Laptop,Fashion,3,10772,Karachi
11034,11/24/2023,Watch,Fashion,3,14544,Peshawar
11035,9/24/2023,Watch,Fashion,3,6884,Quetta
11036,12/27/2023,Bag,Electronics,3,18029,Quetta
11037,8/17/2023,Shoes,Electronics,3,1170,Peshawar
11038,9/27/2023,Bag,Fashion,3,23006,Karachi
11039,11/12/2023,Bag,Electronics,3,34718,Lahore
11040,10/13/2023,Shirt,Fashion,3,45258,Islamabad
11041,10/18/2023,Bag,Fashion,3,3039,Quetta
11042,8/1/2023,Laptop,Electronics,3,29941,Islamabad
11043,6/14/2023,Laptop,Electronics,3,42963,Lahore
11044,1/5/2023,Shirt,Fashion,3,16401,Quetta
11045,12/5/2023,Phone,Fashion,3,7294,Islamabad
11046,3/19/2023,Shoes,Electronics,3,5951,Lahore
11047,3/3/2023,Shoes,Fashion,3,16478,Islamabad
11048,5/12/2023,Bag,Electronics,3,778,Karachi
11049,3/30/2023,Bag,Fashion,3,30740,Lahore
11050,8/25/2023,Phone,Electronics,3,33856,Islamabad
11051,2/11/2023,Bag,Fashion,3,29877,Karachi
11052,3/30/2023,Shoes,Fashion,3,26283,Karachi
11053,10/23/2023,Watch,Electronics,3,27545,Lahore
11054,11/24/2023,Laptop,Fashion,3,1602,Peshawar
11055,10/22/2023,Watch,Fashion,3,21765,Quetta
11056,4/14/2023,Watch,Electronics,3,16298,Lahore
11057,1/14/2023,Shoes,Fashion,3,21511,Karachi
11058,10/15/2023,Watch,Fashion,3,15967,Karachi
11059,6/28/2023,Phone,Fashion,3,14366,Lahore
11060,5/5/2023,Shirt,Electronics,3,39522,Peshawar
11061,12/19/2023,Bag,Electronics,3,35308,Quetta
11062,1/23/2023,Shirt,Electronics,3,43102,Islamabad
11063,3/4/2023,Laptop,Fashion,3,31313,Lahore
11064,5/23/2023,Bag,Fashion,3,7467,Quetta
11065,6/2/2023,Watch,Fashion,3,13590,Quetta
11066,5/25/2023,Laptop,Fashion,3,35462,Karachi
11067,8/13/2023,Bag,Electronics,3,38385,Islamabad
11068,11/5/2023,Phone,Fashion,3,9319,Lahore
11069,4/14/2023,Phone,Fashion,3,6410,Karachi
11070,4/14/2023,Phone,Fashion,3,36407,Karachi
11071,2/8/2023,Phone,Electronics,3,29731,Peshawar
11072,7/17/2023,Watch,Fashion,3,14844,Quetta
11073,5/14/2023,Shirt,Fashion,3,19967,Lahore
11074,3/8/2023,Bag,Fashion,3,18725,Lahore
11075,6/28/2023,Watch,Fashion,3,6478,Lahore
11076,2/11/2023,Phone,Fashion,3,19249,Karachi
11077,1/15/2023,Shirt,Electronics,3,42233,Peshawar
11078,4/21/2023,Laptop,Fashion,3,11522,Islamabad
11079,6/6/2023,Laptop,Fashion,3,28026,Karachi
11080,10/16/2023,Laptop,Fashion,3,37779,Islamabad
11081,8/19/2023,Phone,Fashion,3,33271,Peshawar
11082,6/6/2023,Laptop,Fashion,3,13280,Quetta
11083,2/7/2023,Shoes,Fashion,3,27401,Lahore
11084,4/7/2023,Bag,Fashion,3,37031,Islamabad
11085,10/16/2023,Bag,Fashion,3,24114,Karachi
11086,9/11/2023,Phone,Fashion,3,49339,Islamabad
11087,7/15/2023,Shoes,Fashion,3,31036,Quetta
11088,3/27/2023,Watch,Electronics,3,14436,Lahore
11089,11/18/2023,Watch,Electronics,3,22300,Islamabad
11090,1/10/2023,Laptop,Electronics,3,5570,Quetta
11091,1/5/2023,Shirt,Electronics,3,30959,Karachi
11092,5/3/2023,Watch,Fashion,3,15053,Peshawar
11093,11/26/2023,Shirt,Electronics,3,39144,Karachi
11094,12/19/2023,Bag,Electronics,3,38607,Lahore
11095,4/28/2023,Shirt,Fashion,3,27533,Karachi
11096,10/21/2023,Bag,Electronics,3,26057,Karachi
11097,6/8/2023,Shoes,Electronics,3,6623,Karachi
11098,10/30/2023,Shoes,Fashion,3,21487,Karachi
11099,8/16/2023,Phone,Fashion,3,47861,Lahore
11100,12/31/2023,Phone,Fashion,3,31269,Quetta
11101,8/4/2023,Laptop,Electronics,3,45741,Islamabad
11102,7/3/2023,Watch,Electronics,3,23090,Peshawar
11103,1/15/2023,Laptop,Fashion,3,29761,Islamabad
11104,6/6/2023,Bag,Fashion,3,13519,Islamabad
11105,5/16/2023,Laptop,Electronics,3,14557,Peshawar
11106,9/18/2023,Shirt,Fashion,3,2164,Lahore
11107,6/6/2023,Bag,Electronics,3,38183,Peshawar
11108,2/16/2023,Phone,Fashion,3,10666,Lahore
11109,11/20/2023,Shoes,Fashion,3,33185,Islamabad
11110,11/28/2023,Phone,Electronics,3,31628,Lahore
11111,6/22/2023,Watch,Fashion,3,6230,Quetta
11112,5/10/2023,Bag,Fashion,3,40287,Peshawar
11113,4/5/2023,Bag,Fashion,3,2142,Quetta
11114,4/25/2023,Shirt,Electronics,3,4698,Islamabad
11115,8/31/2023,Watch,Fashion,3,43082,Peshawar
11116,10/19/2023,Shoes,Fashion,3,32986,Islamabad
11117,10/9/2023,Bag,Fashion,3,33577,Quetta
11118,10/26/2023,Bag,Fashion,3,48725,Islamabad
11119,10/10/2023,Shirt,Fashion,3,28816,Peshawar
11120,3/10/2023,Laptop,Fashion,3,12701,Peshawar
11121,5/28/2023,Shoes,Electronics,3,36118,Islamabad
11122,1/11/2023,Phone,Electronics,3,8161,Peshawar
11123,9/11/2023,Watch,Fashion,3,8709,Peshawar
11124,11/26/2023,Bag,Electronics,3,35471,Islamabad
11125,12/26/2023,Bag,Electronics,3,44914,Quetta
11126,2/7/2023,Phone,Fashion,3,17585,Peshawar
11127,5/14/2023,Shoes,Electronics,3,20905,Peshawar
11128,7/19/2023,Laptop,Electronics,3,7957,Peshawar
11129,1/23/2023,Bag,Electronics,3,11720,Peshawar
11130,10/30/2023,Shoes,Electronics,3,8277,Islamabad
11131,12/12/2023,Phone,Electronics,3,30211,Quetta
11132,10/29/2023,Shirt,Electronics,3,23142,Quetta
11133,12/29/2023,Laptop,Electronics,3,18745,Lahore
11134,8/6/2023,Watch,Electronics,3,24505,Peshawar
11135,5/21/2023,Bag,Fashion,3,11926,Peshawar
11136,4/14/2023,Shoes,Fashion,3,13990,Lahore
11137,7/29/2023,Shirt,Electronics,3,16992,Quetta
11138,4/21/2023,Watch,Electronics,3,46698,Karachi
11139,4/14/2023,Shoes,Fashion,3,9584,Karachi
11140,11/12/2023,Shoes,Electronics,3,5595,Quetta
11141,6/20/2023,Watch,Electronics,3,28581,Peshawar
11142,12/22/2023,Shirt,Fashion,3,11367,Karachi
11143,11/20/2023,Phone,Fashion,3,40266,Islamabad
11144,5/13/2023,Shirt,Fashion,3,6843,Islamabad
11145,10/20/2023,Laptop,Electronics,3,38039,Lahore
11146,11/24/2023,Bag,Electronics,3,48873,Quetta
11147,5/7/2023,Watch,Fashion,3,49576,Quetta
11148,4/16/2023,Phone,Fashion,3,26669,Karachi
11149,4/2/2023,Watch,Electronics,3,28652,Peshawar
11150,10/14/2023,Watch,Fashion,3,45872,Quetta
11151,2/20/2023,Shirt,Electronics,3,43830,Karachi
11152,1/29/2023,Bag,Electronics,3,29048,Karachi
11153,10/23/2023,Laptop,Fashion,3,10875,Quetta
11154,10/24/2023,Shoes,Fashion,3,3657,Karachi
11155,8/2/2023,Shoes,Electronics,3,3687,Lahore
11156,9/24/2023,Watch,Fashion,3,16635,Lahore
11157,9/14/2023,Bag,Fashion,3,1054,Quetta
11158,10/29/2023,Phone,Fashion,3,46662,Peshawar
11159,4/11/2023,Shirt,Fashion,3,23644,Lahore
11160,12/12/2023,Bag,Electronics,3,33555,Lahore
11161,4/20/2023,Bag,Electronics,3,41369,Quetta
11162,7/1/2023,Shirt,Electronics,3,15238,Islamabad
11163,11/9/2023,Watch,Electronics,3,42562,Karachi
11164,1/1/2023,Bag,Fashion,3,3227,Lahore
11165,11/15/2023,Shoes,Fashion,3,23247,Islamabad
11166,2/24/2023,Shirt,Electronics,3,45628,Peshawar
11167,5/29/2023,Phone,Electronics,3,11659,Islamabad
11168,11/5/2023,Laptop,Fashion,3,47664,Quetta
11169,5/17/2023,Watch,Electronics,3,3495,Peshawar
11170,7/21/2023,Shirt,Electronics,3,25489,Peshawar
11171,11/9/2023,Laptop,Fashion,3,945,Islamabad
11172,4/27/2023,Laptop,Electronics,3,34032,Quetta
11173,6/3/2023,Phone,Fashion,3,45822,Lahore
11174,10/18/2023,Bag,Fashion,3,38772,Islamabad
11175,3/4/2023,Phone,Electronics,3,13831,Lahore
11176,9/1/2023,Bag,Fashion,3,33222,Islamabad
11177,1/25/2023,Bag,Electronics,3,35685,Lahore
11178,3/31/2023,Shirt,Fashion,3,3932,Islamabad
11179,3/16/2023,Shirt,Electronics,3,32432,Peshawar
11180,10/21/2023,Watch,Electronics,3,12567,Karachi
11181,7/29/2023,Bag,Electronics,3,41125,Peshawar
11182,12/13/2023,Laptop,Fashion,3,13207,Lahore
11183,1/17/2023,Shoes,Fashion,3,12558,Quetta
11184,5/8/2023,Watch,Electronics,3,28766,Peshawar
11185,12/30/2023,Shirt,Fashion,3,43581,Karachi
11186,9/8/2023,Phone,Electronics,3,2681,Lahore
11187,6/28/2023,Watch,Electronics,3,9682,Peshawar
11188,7/1/2023,Watch,Fashion,3,8518,Islamabad
11189,6/1/2023,Watch,Electronics,3,28191,Quetta
11190,1/25/2023,Watch,Fashion,3,29213,Lahore
11191,6/29/2023,Shoes,Electronics,3,18927,Peshawar
11192,7/17/2023,Phone,Fashion,3,14519,Lahore
11193,12/10/2023,Phone,Electronics,3,11914,Islamabad
11194,6/10/2023,Phone,Electronics,3,33904,Karachi
11195,6/26/2023,Bag,Fashion,3,10124,Peshawar
11196,10/12/2023,Laptop,Electronics,3,43800,Lahore
11197,3/4/2023,Phone,Electronics,3,7535,Lahore
11198,5/30/2023,Watch,Fashion,3,1648,Lahore
11199,6/3/2023,Watch,Electronics,3,5165,Karachi
11200,6/5/2023,Phone,Fashion,3,22980,Lahore
11201,2/18/2023,Phone,Electronics,3,3507,Quetta
11202,12/3/2023,Watch,Fashion,3,33507,Quetta
11203,3/25/2023,Bag,Electronics,3,33040,Lahore
11204,12/27/2023,Shirt,Electronics,3,5766,Quetta
11205,6/26/2023,Shirt,Electronics,3,37222,Peshawar
11206,5/28/2023,Phone,Fashion,3,25192,Quetta
11207,4/28/2023,Shoes,Fashion,3,10209,Lahore
11208,12/8/2023,Phone,Fashion,3,35754,Islamabad
11209,3/4/2023,Phone,Fashion,3,35032,Peshawar
11210,7/8/2023,Shirt,Electronics,3,26605,Karachi
11211,12/26/2023,Watch,Electronics,3,36813,Lahore
11212,2/18/2023,Phone,Fashion,3,43269,Karachi
11213,11/23/2023,Watch,Fashion,3,7846,Islamabad
11214,9/14/2023,Watch,Fashion,3,12075,Karachi
11215,8/12/2023,Shoes,Electronics,3,40622,Lahore
11216,5/21/2023,Watch,Fashion,3,15696,Lahore
11217,8/3/2023,Shirt,Fashion,3,38053,Islamabad
11218,7/30/2023,Bag,Electronics,3,33961,Lahore
11219,11/14/2023,Bag,Electronics,3,3980,Islamabad
11220,2/1/2023,Laptop,Fashion,3,43554,Islamabad
11221,6/7/2023,Phone,Electronics,3,43639,Lahore
11222,10/12/2023,Shirt,Fashion,3,43548,Quetta
11223,11/1/2023,Watch,Electronics,3,2885,Islamabad
11224,10/13/2023,Bag,Fashion,3,22549,Lahore
11225,5/24/2023,Shirt,Fashion,3,14899,Quetta
11226,1/19/2023,Bag,Fashion,3,49148,Islamabad
11227,1/18/2023,Watch,Fashion,3,39407,Quetta
11228,9/14/2023,Bag,Electronics,3,48884,Peshawar
11229,3/19/2023,Phone,Electronics,3,47598,Peshawar
11230,6/24/2023,Phone,Electronics,3,43433,Quetta
11231,7/13/2023,Laptop,Electronics,3,40928,Islamabad
11232,4/23/2023,Laptop,Fashion,3,4090,Lahore
11233,4/24/2023,Bag,Fashion,3,19173,Karachi
11234,8/10/2023,Shirt,Electronics,3,36963,Lahore
11235,6/15/2023,Phone,Electronics,3,14649,Karachi
11236,11/15/2023,Shirt,Electronics,3,18359,Karachi
11237,5/12/2023,Shirt,Electronics,3,19890,Islamabad
11238,9/21/2023,Bag,Electronics,3,10079,Quetta
11239,2/24/2023,Shirt,Fashion,3,20416,Lahore
11240,12/25/2023,Phone,Fashion,3,26283,Quetta
11241,5/11/2023,Watch,Fashion,3,28424,Peshawar
11242,10/15/2023,Laptop,Electronics,3,24724,Islamabad
11243,9/23/2023,Watch,Electronics,3,38276,Islamabad
11244,6/11/2023,Shirt,Electronics,3,20345,Peshawar
11245,3/28/2023,Watch,Electronics,3,46805,Lahore
11246,2/24/2023,Phone,Fashion,3,23890,Peshawar
11247,10/15/2023,Phone,Fashion,3,26856,Lahore
11248,6/27/2023,Shirt,Electronics,3,2933,Karachi
11249,12/15/2023,Bag,Fashion,3,5385,Islamabad
11250,1/8/2023,Watch,Fashion,3,9689,Lahore
11251,11/17/2023,Bag,Electronics,3,47576,Quetta
11252,11/9/2023,Bag,Electronics,3,14216,Quetta
11253,9/4/2023,Shoes,Electronics,3,7745,Islamabad
11254,11/19/2023,Shirt,Electronics,3,44886,Peshawar
11255,9/12/2023,Laptop,Electronics,3,29250,Peshawar
11256,11/24/2023,Phone,Electronics,3,10989,Lahore
11257,2/23/2023,Phone,Fashion,3,30386,Peshawar
11258,9/6/2023,Shirt,Fashion,3,37645,Islamabad
11259,8/27/2023,Laptop,Electronics,3,16094,Lahore
11260,8/17/2023,Phone,Fashion,3,35603,Karachi
11261,3/8/2023,Shirt,Electronics,3,46479,Peshawar
11262,2/20/2023,Phone,Electronics,3,24762,Peshawar
11263,4/7/2023,Bag,Electronics,3,39236,Lahore
11264,4/2/2023,Watch,Electronics,3,26739,Quetta
11265,9/21/2023,Watch,Fashion,3,17305,Peshawar
11266,10/18/2023,Phone,Electronics,3,33030,Islamabad
11267,4/6/2023,Shoes,Fashion,3,7877,Peshawar
11268,3/29/2023,Laptop,Electronics,3,28415,Karachi
11269,3/19/2023,Laptop,Electronics,3,47717,Peshawar
11270,10/15/2023,Laptop,Electronics,3,27073,Quetta
11271,4/30/2023,Bag,Fashion,3,18416,Peshawar
11272,10/29/2023,Laptop,Electronics,3,27404,Lahore
11273,6/14/2023,Watch,Electronics,3,36403,Peshawar
11274,7/1/2023,Bag,Electronics,3,30622,Quetta
11275,8/11/2023,Shirt,Fashion,3,22440,Lahore
11276,11/7/2023,Laptop,Fashion,3,19930,Islamabad
11277,1/7/2023,Laptop,Fashion,3,13503,Lahore
11278,11/26/2023,Shirt,Electronics,3,14616,Karachi
11279,9/20/2023,Laptop,Fashion,3,19191,Lahore
11280,6/10/2023,Shirt,Electronics,3,8059,Islamabad
11281,5/31/2023,Bag,Fashion,3,32032,Peshawar
11282,3/26/2023,Watch,Fashion,3,30654,Lahore
11283,5/27/2023,Shirt,Electronics,3,36801,Lahore
11284,4/22/2023,Shoes,Fashion,3,3485,Lahore
11285,2/5/2023,Shirt,Electronics,3,33790,Lahore
11286,10/12/2023,Laptop,Electronics,3,10467,Islamabad
11287,7/7/2023,Bag,Fashion,3,46605,Quetta
11288,3/23/2023,Phone,Electronics,3,33432,Quetta
11289,1/2/2023,Bag,Electronics,3,19742,Lahore
11290,10/30/2023,Phone,Fashion,3,10889,Islamabad
11291,7/16/2023,Shirt,Fashion,3,35368,Islamabad
11292,1/11/2023,Watch,Electronics,3,21050,Lahore
11293,8/22/2023,Shoes,Fashion,3,25663,Karachi
11294,7/14/2023,Bag,Electronics,3,39749,Lahore
11295,4/29/2023,Laptop,Electronics,3,36504,Karachi
11296,1/20/2023,Phone,Fashion,3,33091,Lahore
11297,9/18/2023,Laptop,Fashion,3,39165,Karachi
11298,10/20/2023,Watch,Fashion,3,47763,Karachi
11299,9/13/2023,Phone,Fashion,3,450,Lahore
11300,8/10/2023,Bag,Electronics,3,18412,Karachi
11301,8/14/2023,Shirt,Electronics,3,24227,Peshawar
11302,2/22/2023,Laptop,Fashion,3,28953,Quetta
11303,12/21/2023,Watch,Fashion,3,37600,Islamabad
11304,12/8/2023,Bag,Electronics,3,33885,Karachi
11305,12/30/2023,Bag,Electronics,3,18710,Karachi
11306,10/7/2023,Bag,Electronics,3,23690,Islamabad
11307,3/22/2023,Bag,Electronics,3,29543,Karachi
11308,7/21/2023,Phone,Fashion,3,48097,Islamabad
11309,6/7/2023,Bag,Electronics,3,7270,Lahore
11310,4/30/2023,Laptop,Electronics,3,13403,Peshawar
11311,2/28/2023,Watch,Fashion,3,6307,Peshawar
11312,8/3/2023,Phone,Electronics,3,12416,Quetta
11313,5/8/2023,Bag,Electronics,3,35287,Karachi
11314,8/12/2023,Shoes,Fashion,3,6340,Quetta
11315,7/28/2023,Shoes,Fashion,3,1993,Lahore
11316,4/25/2023,Watch,Fashion,3,13853,Peshawar
11317,7/28/2023,Shirt,Electronics,3,38190,Lahore
11318,1/14/2023,Shirt,Electronics,3,11332,Lahore
11319,1/9/2023,Phone,Fashion,3,17609,Karachi
11320,2/9/2023,Phone,Fashion,3,3217,Lahore
11321,8/25/2023,Phone,Electronics,3,37029,Peshawar
11322,10/8/2023,Shirt,Fashion,3,48391,Quetta
11323,12/25/2023,Shoes,Fashion,3,4142,Peshawar
11324,7/20/2023,Shirt,Fashion,3,37301,Karachi
11325,9/3/2023,Laptop,Electronics,3,26846,Peshawar
11326,10/5/2023,Bag,Electronics,3,14116,Islamabad
11327,8/23/2023,Phone,Electronics,3,25122,Quetta
11328,1/4/2023,Shoes,Electronics,3,35526,Islamabad
11329,6/3/2023,Watch,Electronics,3,28038,Islamabad
11330,1/29/2023,Watch,Electronics,3,43778,Karachi
11331,4/19/2023,Bag,Fashion,3,35812,Lahore
11332,4/8/2023,Shoes,Electronics,3,40078,Islamabad
11333,8/3/2023,Shirt,Electronics,3,8887,Peshawar
11334,10/20/2023,Shirt,Fashion,3,2086,Lahore
11335,3/16/2023,Laptop,Electronics,3,11042,Peshawar
11336,11/22/2023,Laptop,Electronics,3,17558,Peshawar
11337,5/26/2023,Shirt,Fashion,3,12261,Lahore
11338,5/8/2023,Watch,Fashion,3,20789,Lahore
11339,12/7/2023,Phone,Fashion,3,29263,Peshawar
11340,2/11/2023,Watch,Electronics,3,35875,Karachi
11341,12/22/2023,Laptop,Fashion,3,33837,Quetta
11342,2/10/2023,Bag,Electronics,3,8872,Quetta
11343,2/3/2023,Shirt,Electronics,3,35692,Karachi
11344,1/17/2023,Laptop,Electronics,3,1311,Lahore
11345,6/14/2023,Laptop,Electronics,3,329,Peshawar
11346,6/2/2023,Phone,Fashion,3,48642,Quetta
11347,3/17/2023,Shirt,Fashion,3,14445,Peshawar
11348,3/28/2023,Phone,Electronics,3,36053,Karachi
11349,4/27/2023,Shirt,Fashion,3,31919,Peshawar
11350,12/28/2023,Phone,Electronics,3,47879,Karachi
11351,12/8/2023,Watch,Electronics,3,16985,Lahore
11352,1/27/2023,Bag,Electronics,3,26808,Karachi
11353,11/9/2023,Bag,Fashion,3,148,Karachi
11354,10/14/2023,Shirt,Electronics,3,20050,Quetta
11355,5/14/2023,Shoes,Electronics,3,15273,Peshawar
11356,8/7/2023,Laptop,Fashion,3,49638,Quetta
11357,6/17/2023,Laptop,Fashion,3,33837,Islamabad
11358,4/8/2023,Shirt,Fashion,3,28136,Karachi
11359,9/25/2023,Phone,Fashion,3,47421,Islamabad
11360,8/25/2023,Shoes,Electronics,3,5920,Quetta
11361,11/5/2023,Watch,Fashion,3,14392,Peshawar
11362,6/22/2023,Phone,Electronics,3,3152,Quetta
11363,7/9/2023,Phone,Fashion,3,44477,Peshawar
11364,5/2/2023,Shirt,Fashion,3,23881,Peshawar
11365,2/15/2023,Shirt,Fashion,3,2402,Lahore
11366,3/5/2023,Laptop,Fashion,3,2383,Karachi
11367,5/10/2023,Shirt,Fashion,3,48253,Quetta
11368,11/6/2023,Shirt,Fashion,3,42667,Peshawar
11369,12/29/2023,Shirt,Electronics,3,15720,Quetta
11370,7/12/2023,Laptop,Fashion,3,30561,Quetta
11371,11/3/2023,Watch,Fashion,3,20850,Peshawar
11372,6/30/2023,Watch,Fashion,3,32990,Islamabad
11373,10/19/2023,Shirt,Fashion,3,23283,Karachi
11374,10/9/2023,Laptop,Electronics,3,9572,Karachi
11375,1/29/2023,Watch,Fashion,3,3827,Lahore
11376,5/29/2023,Phone,Fashion,3,46600,Lahore
11377,9/24/2023,Watch,Fashion,3,25623,Lahore
11378,10/23/2023,Watch,Fashion,3,30866,Karachi
11379,1/11/2023,Laptop,Electronics,3,37826,Islamabad
11380,6/13/2023,Phone,Fashion,3,624,Karachi
11381,4/23/2023,Laptop,Electronics,3,9179,Karachi
11382,7/6/2023,Shirt,Fashion,3,8499,Karachi
11383,10/22/2023,Bag,Electronics,3,27470,Karachi
11384,8/20/2023,Watch,Electronics,3,16632,Islamabad
11385,8/15/2023,Bag,Fashion,3,16921,Lahore
11386,11/6/2023,Laptop,Fashion,3,43262,Quetta
11387,4/8/2023,Laptop,Electronics,3,3849,Lahore
11388,2/24/2023,Laptop,Electronics,3,11453,Lahore
11389,4/21/2023,Bag,Fashion,3,46877,Quetta
11390,6/1/2023,Laptop,Electronics,3,28577,Karachi
11391,9/3/2023,Shirt,Electronics,3,24670,Islamabad
11392,3/10/2023,Laptop,Electronics,3,20937,Islamabad
11393,11/8/2023,Shoes,Fashion,3,11537,Lahore
11394,10/16/2023,Bag,Electronics,3,38204,Quetta
11395,9/7/2023,Shoes,Electronics,3,4651,Peshawar
11396,2/5/2023,Laptop,Electronics,3,2923,Karachi
11397,8/27/2023,Shirt,Fashion,3,13016,Lahore
11398,5/28/2023,Watch,Fashion,3,15267,Islamabad
11399,8/15/2023,Phone,Electronics,3,41545,Quetta
11400,9/1/2023,Phone,Fashion,3,47736,Quetta
11401,12/3/2023,Laptop,Electronics,3,8491,Lahore
11402,12/31/2023,Shirt,Fashion,3,12758,Peshawar
